place_id,name,address,rating,lat,lng,type,review_text,review_rating,review_time,review_author
ChIJ29ZJbBH3pkcRsWiqXbmzncg,GLS PaketShop,"Pötzschker Weg 2-4, 04179 Leipzig, Deutschland",5,51.3271813,12.3078119,Paketshop,stets freundlich und hilfsbereit,5,vor 2 Jahren,Mirko Seher
ChIJ29ZJbBH3pkcRsWiqXbmzncg,GLS PaketShop,"Pötzschker Weg 2-4, 04179 Leipzig, Deutschland",5,51.3271813,12.3078119,Paketshop,,5,vor einem Jahr,Elsie Queiser
ChIJWaRC-gX3pkcRkh-YzgX-lSE,GLS PaketShop,"Lützner Str. 190, 04179 Leipzig, Deutschland",5,51.3305476,12.3147638,Paketshop,,5,vor einem Jahr,Leo Lorenzo Claus
ChIJc52z9uj3pkcRt3fpudP_V74,Hermes PaketShop,"Montages. Linhart, Pötzschker Weg 2-4, 04179 Leipzig, Deutschland",4,51.3268089,12.3089104,Paketshop,"Sehr unfreundlich,kein Guten Tag zurück nach Betreten des Ladens,telefoniert erst mal Privatgespräch zu Ende bevor man den Kunden bedient.
Auch keine Entschuldigung.",1,vor 2 Monaten,Ni Ge
ChIJc52z9uj3pkcRt3fpudP_V74,Hermes PaketShop,"Montages. Linhart, Pötzschker Weg 2-4, 04179 Leipzig, Deutschland",4,51.3268089,12.3089104,Paketshop,💯%zuverlässig!,5,vor 2 Jahren,Swanja Neume
ChIJc52z9uj3pkcRt3fpudP_V74,Hermes PaketShop,"Montages. Linhart, Pötzschker Weg 2-4, 04179 Leipzig, Deutschland",4,51.3268089,12.3089104,Paketshop,,5,vor 2 Monaten,DANJEL
ChIJc52z9uj3pkcRt3fpudP_V74,Hermes PaketShop,"Montages. Linhart, Pötzschker Weg 2-4, 04179 Leipzig, Deutschland",4,51.3268089,12.3089104,Paketshop,,5,vor 3 Jahren,Claus Buchheim
ChIJc52z9uj3pkcRt3fpudP_V74,Hermes PaketShop,"Montages. Linhart, Pötzschker Weg 2-4, 04179 Leipzig, Deutschland",4,51.3268089,12.3089104,Paketshop,,4,vor 3 Jahren,Jürgen Quoss
ChIJ6eDeATj3pkcRdC_HRFQZtPc,Hermes PaketShop,"Blumen und Pflanzen, Georg-Schwarz-Straße 57, 04179 Leipzig, Deutschland",4.6,51.3439484,12.3203297,Paketshop,Alles bestens!,4,vor 5 Jahren,Michael Meyer
ChIJ6eDeATj3pkcRdC_HRFQZtPc,Hermes PaketShop,"Blumen und Pflanzen, Georg-Schwarz-Straße 57, 04179 Leipzig, Deutschland",4.6,51.3439484,12.3203297,Paketshop,"Sehr freundlich, besitzen einen Blumenladen, wo es auch Kräuterpflanzen gibt.",5,vor einer Woche,Marta Glücklich
ChIJ6eDeATj3pkcRdC_HRFQZtPc,Hermes PaketShop,"Blumen und Pflanzen, Georg-Schwarz-Straße 57, 04179 Leipzig, Deutschland",4.6,51.3439484,12.3203297,Paketshop,,5,vor 6 Jahren,Cartridge Care
ChIJ6eDeATj3pkcRdC_HRFQZtPc,Hermes PaketShop,"Blumen und Pflanzen, Georg-Schwarz-Straße 57, 04179 Leipzig, Deutschland",4.6,51.3439484,12.3203297,Paketshop,igh akatenleipzig,4,vor 7 Jahren,Elli Reiter
ChIJ6eDeATj3pkcRdC_HRFQZtPc,Hermes PaketShop,"Blumen und Pflanzen, Georg-Schwarz-Straße 57, 04179 Leipzig, Deutschland",4.6,51.3439484,12.3203297,Paketshop,,5,vor 2 Wochen,Dustyn Eggers
ChIJD_QjqIr3pkcRglhK1e8_2dY,DHL Paketshop,"Georg-Schwarz-Straße 41, 04177 Leipzig, Deutschland",3.6,51.3414212,12.3238542,Paketshop,"Ausnamsweise eine Rezension von mir mit überwiegend kurzen Sätzen! Beginnend vom Ende der Bewertung :
Ich hab diesen DHL Paket - Shop mit der höchsten""Note"", bei Google 5 Sterne, beurteilt.
Ihr werdet fragen: wie geht das? Sitzt der in der Ecke und zählt die 95iger selbstklebenden Marken??
Natürlich nicht, das war ein sehr flacher Witz zum Freitagabend.
Jetzt mal im Ernst;
Kompetenz der Angestellten gepaart mit gesundem Stress. Jetzt doch noch was Flaches : Ein DHL Paketshop ist kein Ponyhof.
Macht weiter so wie bisher, zufriedene Kunden und Schreiber von Rezensionen werden es euch danken.
Also in der Wiederholung nochmals erwähnt: volle 5 Sterne!",5,vor einem Monat,Thomas Jurich
ChIJD_QjqIr3pkcRglhK1e8_2dY,DHL Paketshop,"Georg-Schwarz-Straße 41, 04177 Leipzig, Deutschland",3.6,51.3414212,12.3238542,Paketshop,"Ich bin erst vor einem Monat hierher gezogen und habe insgesamt 6 Pakete „versucht“, sie auszuliefern. Jeder einzelne hatte ein Problem. Sie haben die Angewohnheit, zugestellte Pakete zu kennzeichnen, die tatsächlich nicht zugestellt wurden. Bei 4 dieser Versuche klingelte oder klopfte es bei mir nicht, als ich versuchte, die Lieferung zuzustellen. Das weiß ich, weil ich zu Hause war. Dann haben sie es entweder bei einem Nachbarn gelassen und ich musste es über den Kundendienst herausfinden, oder sie haben es ohne Benachrichtigung zur Post zurückgebracht. Jetzt habe ich derzeit zwei als zugestellt markierte Pakete, die weder bei der Post noch bei meinen Nachbarn sind. Im Ernst, wenn Ihnen Ihr Job nicht gefällt oder Sie ihn nicht machen wollen, dann suchen Sie sich einen neuen.",1,vor einem Jahr,Logan Lohr
ChIJD_QjqIr3pkcRglhK1e8_2dY,DHL Paketshop,"Georg-Schwarz-Straße 41, 04177 Leipzig, Deutschland",3.6,51.3414212,12.3238542,Paketshop,Also hier muss man mal sagen Freundlichkeit ist da bei der Älteren Mitarbeiterin ein Fremdwort. Es standen 6 Personen in der Filiale da wurde keiner ermahnt zwecks der Schutzverordnung. Aber bei mir machte sie dann eine Ausnahme und verwies darauf das ja nur 2 Personen erlaubt sind. Dann fragt man sich warum dann schon mal 6 Personen sich da aufhalten dürfen.,2,vor 5 Jahren,Urbex Pixel 0815
ChIJD_QjqIr3pkcRglhK1e8_2dY,DHL Paketshop,"Georg-Schwarz-Straße 41, 04177 Leipzig, Deutschland",3.6,51.3414212,12.3238542,Paketshop,Lotterladen.... mein Paket wurde abgelehnt weil die Post von letzter Woche nicht angenommen wurde....,1,vor 11 Monaten,Kat Schul
ChIJD_QjqIr3pkcRglhK1e8_2dY,DHL Paketshop,"Georg-Schwarz-Straße 41, 04177 Leipzig, Deutschland",3.6,51.3414212,12.3238542,Paketshop,"Super netter Laden, auch zügiger als die anderen Dhl Shops.

Toller Schreibwaren und Tabakladen.",5,vor 5 Jahren,Leipzig Leipzig
ChIJUfs40_X5pkcRstByvnN6jdI,Hermes PaketShop,"House of Sweets, Brühl 18, 04109 Leipzig, Deutschland",5,51.3429756,12.3746157,Paketshop,Sehr nette Mitarbeiterin.,5,in der letzten Woche,Rasha Fj
ChIJUfs40_X5pkcRstByvnN6jdI,Hermes PaketShop,"House of Sweets, Brühl 18, 04109 Leipzig, Deutschland",5,51.3429756,12.3746157,Paketshop,,5,vor einem Monat,Marcel Schmidt
ChIJCx7fvwb3pkcRifwlQJXcPik,DPD Pickup Station,"Käthe-Kollwitz-Straße 37, 04109 Leipzig, Deutschland",1.3,51.3387337,12.363816,Paketshop,"Ich habe das gleiche Problem wie andere Personen bereits vor mir beobachtet: Pakete (insbesondere aus dem Ausland), die an diese Station adressiert sind, kommen aus unerklärlichen Gründen auch nach Wochen nicht an und werden zurückgeschickt – in der Sendungsverfolgung steht dann dreisterweise, ich hätte die Annahme verweigert. Es sind sogar mehrere Sendungen vollständig abhanden gekommen. Fazit: Für die Abgabe von Paketen ok; für den Empfang unbrauchbar und nicht empfehlenswert.",1,vor einem Monat,Jana B
