place_id,name,rating,lat,lng,type,review_text,review_rating,review_time,review_author
ChIJI8uAmsBPqEcR6qmzDr1OLlE,DHL Packstation 471,2.9,52.48014449999999,13.4171622,DHL Packstation,"Man muss mit ziemlich viel Gewalt auf den Bildschirm hauen, damit er das ""Tippen"" wahrnimmt. Scannen funktioniert nicht. Jedes Mal absolut nervig..",1,vor 3 Jahren,Arno L T.
ChIJI8uAmsBPqEcR6qmzDr1OLlE,DHL Packstation 471,2.9,52.48014449999999,13.4171622,DHL Packstation,Scannen fkt schlecht; Bildschirm reagiert schwer auf Berührung und leider oft defekt und man muss seine Pakete wer weiss wo abholen,1,vor 3 Jahren,Sab Ben1
ChIJI8uAmsBPqEcR6qmzDr1OLlE,DHL Packstation 471,2.9,52.48014449999999,13.4171622,DHL Packstation,Dauerhaft geschlossen,1,vor einem Monat,_oOSearch4NickOo_
ChIJ7XyH7nJPqEcRfmCmquF3zWg,DHL Packstation 564,5,52.485498,13.4242841,DHL Packstation,immer ziemlich leer und nah an der u bahn station,5,vor 2 Monaten,jasper
ChIJrx9VVe5PqEcRm-U200FDbFM,DHL Packstation 283,5,52.466037300000004,13.3901733,DHL Packstation,"Regengeschützt und gut beleuchtet, da  sie unter einen Durchgang steht.",5,vor 4 Monaten,dagmura
ChIJ831TFKNPqEcRqgLra-UBaUE,DHL Packstation 482,3.7,52.4784156,13.4344692,DHL Packstation,Einfach zu finden obwohl ich diese Packstation zum erste Mal nutze. Unkompliziert 👍🏻,5,vor 4 Monaten,sujitra dalka
ChIJ831TFKNPqEcRqgLra-UBaUE,DHL Packstation 482,3.7,52.4784156,13.4344692,DHL Packstation,Bin zufrieden. Überdacht und leicht zu bedienen. Display gut und leicht bedienbar.,5,vor einem Jahr,Ruby M
ChIJ831TFKNPqEcRqgLra-UBaUE,DHL Packstation 482,3.7,52.4784156,13.4344692,DHL Packstation,"Packstation, etwas versteckt in einer Unterführung unter einem Wohnhaus. Macht was eine Packstation macht, aber druckt seit Monaten (wenn man den alten Rezensionen glauben darf, seit VIELEN Monaten) keine Etiketten aus.",3,vor 2 Jahren,Moritz Zauleck
ChIJ831TFKNPqEcRqgLra-UBaUE,DHL Packstation 482,3.7,52.4784156,13.4344692,DHL Packstation,"Dieses Packstation  ist nicht für ältere Menschen mit Rolator, oder Rollstühlen geeignet.",1,vor einem Jahr,Maria Daniluk zd. Zielke
ChIJ831TFKNPqEcRqgLra-UBaUE,DHL Packstation 482,3.7,52.4784156,13.4344692,DHL Packstation,Schwer zufinden und so ein dunkler Durchgang auf den Rollberg ist wohl nicht die ideale Stelle für eine Packstation,1,vor 2 Jahren,Angela Golla
ChIJD6nwO6JRqEcRFhL2sPu5-Jc,DHL Packstation 531,2.4,52.4807937,13.3846853,DHL Packstation,"Sehr praktische Einrichtung.
Allerdings nicht zur Mittagszeit - da steht die Sonne so unglücklich auf dem Display, dass man nichts erkennen kann.",4,vor 4 Monaten,Dieter Galle
ChIJD6nwO6JRqEcRFhL2sPu5-Jc,DHL Packstation 531,2.4,52.4807937,13.3846853,DHL Packstation,"Die Packstation hat keinen Drucker und liegt hinter dem Kiosk am Penny-Markt. Im Dunkeln würde ich als Frau meine Pakete eher hier nicht abgeben / abholen wollen, da am Kiosk, selbst wenn dieser zu ist, immer Typen mit Bier in der Hand rumstehen.

Die Packstation ist recht klein, scheint aber nicht so stark frequentiert zu sein.",3,vor 5 Jahren,Anja Kaule
ChIJD6nwO6JRqEcRFhL2sPu5-Jc,DHL Packstation 531,2.4,52.4807937,13.3846853,DHL Packstation,"Im allgemeinen finde ich die Packstationen eine super Idee; man braucht nicht wie ein Dösel zu Hause sitzen und warten; oder man erst sehr spät Feierabend hat.
Bei der Packstation 531 habe ich ab und zu Schwierigkeiten, dass die Nr. welche auf meinem Handy angezeigt wird, erst nachdem 3. / 4. Mal gelesen wird. Auch stand ich schon davor und die Tür wollte sich nicht öffnen; womit ich nicht die einzige war, die davor stand und fluchte. Daher ein Stern Abzug.",4,vor 3 Jahren,Andrea Jaeger
ChIJD6nwO6JRqEcRFhL2sPu5-Jc,DHL Packstation 531,2.4,52.4807937,13.3846853,DHL Packstation,"Ich wollte mein Paket am 07.01.2020 abholen und bekam Folgendes – unmöglich zu nutzen. Das Callcenter ist nutzlos. Zuvor hatte dieses Paket bereits eine Woche Verspätung. 09.01 – Der Bildschirm ist repariert.
Um einen Packstation-Service zu nutzen, sind die Registrierung auf der DHL-Website, eine persönliche Information, die App und eine an Ihre Adresse gelieferte Plastikkarte erforderlich. Seien Sie vorsichtig!",1,vor 6 Jahren,Pepper Boat
ChIJD6nwO6JRqEcRFhL2sPu5-Jc,DHL Packstation 531,2.4,52.4807937,13.3846853,DHL Packstation,"Diese Bewertung bezieht sich auf den DHL-Service bezüglich Packstationen. Man bestellt ja nicht einfach ein Paket an diese Packstation, nur damit es in einer anderen (30 Minuten Fußweg) abgegeben wird. Das ist nicht das erste Mal. Wenn die Packstation voll ist, sollte die Abholzeit verkürzt werden (9 Tage? Was soll das denn? Kein Wunder, dass die überfüllt sind). Und wenn Packstationen so beliebt sind, warum werden nicht mehr davon gebaut? Ich schätze es sehr, meine Pakete mitten in der Nacht ohne menschlichen Kontakt abholen zu können.",1,vor 6 Jahren,misku
ChIJx1NWNjVPqEcRoWxABrKHjak,DHL Packstation 139,3,52.4680725,13.3846924,DHL Packstation,"Meine Lieblings-Packstation! Ich liebe diesen Service von DHL. Seit dem ich mich für die Packstation angemeldet habe, kann ich meine Sendungen rund um die Uhr abholen und zwar ganz in meiner Nähe. Früher wurden mitunter die Pakete am Arsch der Heide abgegeben, in irgendeinem Paketshop, das war weniger schön. Danke DHL.",5,vor 5 Monaten,Jokers Wife 49
ChIJx1NWNjVPqEcRoWxABrKHjak,DHL Packstation 139,3,52.4680725,13.3846924,DHL Packstation,,1,vor einem Jahr,Michael Krüger
ChIJoTd9RKFPqEcR1FdX08kM-Ec,DHL Packstation 206,4.1,52.4855397,13.4222577,DHL Packstation,"Man kann fast sicher sein, das eine DHL Sendung hier ankommt. Leider sind nur eine begrenzte Anzahl Fächer für Express-Sendungen (oft Amazon). Musste schon 3-Mal eine andere Paketstation aufsuchen, da diese belegt war. Ansonsten alles gut! Hier ist die Wahrscheinlichkeit um einiges höher, eine DHL-Sendung auch zu empfangen!",4,vor 8 Jahren,iginimidi
ChIJoTd9RKFPqEcR1FdX08kM-Ec,DHL Packstation 206,4.1,52.4855397,13.4222577,DHL Packstation,"Leider muss man mit Pkw etc. immer 1€ Parkgebühren zahlen, selbst wenn man nur 3min ein Paket abholt/einwirft.",3,vor 9 Jahren,Rico
ChIJoTd9RKFPqEcR1FdX08kM-Ec,DHL Packstation 206,4.1,52.4855397,13.4222577,DHL Packstation,Immer gut wenn die Pakete ankommen sollen,5,vor 8 Jahren,Andreas Wendt
ChIJoTd9RKFPqEcR1FdX08kM-Ec,DHL Packstation 206,4.1,52.4855397,13.4222577,DHL Packstation,Gut,5,vor 9 Jahren,"Elsayed,saeed"
ChIJoTd9RKFPqEcR1FdX08kM-Ec,DHL Packstation 206,4.1,52.4855397,13.4222577,DHL Packstation,,3,vor 2 Jahren,Salah Ibrahim
ChIJs9hllpFPqEcRWIsgigVNjMA,DHL Packstation 533,3.3,52.477102,13.4288282,DHL Packstation,Hat leider schon das zweite Mal Samstagvormittag nicht geöffnet,1,vor 5 Monaten,Julia Zirn
ChIJs9hllpFPqEcRWIsgigVNjMA,DHL Packstation 533,3.3,52.477102,13.4288282,DHL Packstation,"Heute endeckt durch ein Zufall.
Die DHL Packstation ist klein aber fein. Leider ohne ein Display mann braucht ein Handy um es zu bedienen was
für ältere Leute schwierig ist.",4,vor 8 Monaten,Ruby M
ChIJs9hllpFPqEcRWIsgigVNjMA,DHL Packstation 533,3.3,52.477102,13.4288282,DHL Packstation,Gut,5,in der letzten Woche,Ezeddin Hamada
ChIJg7inKaRPqEcRc4y4L12gUfY,DHL Packstation 103,3.9,52.4814679,13.4412532,DHL Packstation,"Habe jetzt eine neue Packstation in meiner Nähe, brauch nur noch über den Hof gehen, Packstation 103 ist dagegen 15 Minuten von mir entfernt, hat immer alles geklappt...",4,vor 8 Monaten,Andrea Sellin
ChIJg7inKaRPqEcRc4y4L12gUfY,DHL Packstation 103,3.9,52.4814679,13.4412532,DHL Packstation,"Leider landen öfters mal die Sendungen nicht hierhin,  sondern werden in die Packstation in der Grenzallee gesteckt. Ort kommt man ohne Auto nicht hin.
Die 103 ist zu beliebt bzw.  zu klein, als dass man sich auf die Zustellung dort verlassen könnte. Schade.ü",2,vor 5 Jahren,Carsten R. Hoenig
ChIJg7inKaRPqEcRc4y4L12gUfY,DHL Packstation 103,3.9,52.4814679,13.4412532,DHL Packstation,Ja also auch ich muss meine drei Sterne auf einen Stern runterstufen da ich doch immer wieder feststellen muss das viele Dinge an der Packstation direkt gar nicht mit Bargeld zahlen lassen sondern nur mit EC-Karte und des weiteren wird sie aber trotzdem dort bleiben und uns gute Dienste leisten,1,vor 7 Jahren,Daniel Dominik DanielSun Simon (DanielSun)
ChIJg7inKaRPqEcRc4y4L12gUfY,DHL Packstation 103,3.9,52.4814679,13.4412532,DHL Packstation,"Packstation an sich ist OK, ist halt ne Packstation. 1 Stern für DHL, die mein Packet einfach an ne andere Packstation geleitet haben, ohne mich extra darauf hinzuweisen, ohne zu fragen ob ich es zu mir geliefert haben will o.ä., ohne sich zu entschuldigen..",1,vor 8 Jahren,Florian Rücker
ChIJg7inKaRPqEcRc4y4L12gUfY,DHL Packstation 103,3.9,52.4814679,13.4412532,DHL Packstation,"Seit die Packstation größer ist als zuvor, kommen die Pakete auch regelmäßig dort an. Zufahrt links von der Aral-Tankstelle.",5,vor 9 Jahren,Nobody Cares
ChIJYSQ3pONPqEcRB7uW1jHKAgA,DHL Packstation 280,3.9,52.4701442,13.4940871,DHL Packstation,"24/7 Abholung
links neben der Schwimmhalle Baumschulenweg
Funktioniert per Scan: kein App benötigt",5,vor 3 Jahren,Huffel Puff
ChIJYSQ3pONPqEcRB7uW1jHKAgA,DHL Packstation 280,3.9,52.4701442,13.4940871,DHL Packstation,Versenden von Paketen war nicht möglich.es hat sich keine Tür öffnen lassen,1,vor 10 Monaten,Christian g. B.
ChIJYSQ3pONPqEcRB7uW1jHKAgA,DHL Packstation 280,3.9,52.4701442,13.4940871,DHL Packstation,"Ein immer wieder tolles Erlebniss.
Idyllisch gelegen in der Nähe zum Plänterwald .
Zum Glück muss der Postbote nun keine Pakete mehr in den zweiten Stock tragen und ich kann sie immer abholen,  wann ich will",5,vor 4 Jahren,JoMa Wenske
ChIJYSQ3pONPqEcRB7uW1jHKAgA,DHL Packstation 280,3.9,52.4701442,13.4940871,DHL Packstation,"Schwer zugänglich, wenn man schlecht laufen kann durch eine lange Treppe.",3,vor 2 Jahren,Daniela Fischer
ChIJYSQ3pONPqEcRB7uW1jHKAgA,DHL Packstation 280,3.9,52.4701442,13.4940871,DHL Packstation,Wie so oft bei Packstationen funktioniert der Barcode Scanner nicht. Ich weiß nicht warum.,1,vor 6 Jahren,Alexander Geiger
ChIJyZ-cFs5PqEcR-mGl8teFQG0,DHL Packstation 107,3.6,52.46445199999999,13.486052,DHL Packstation,"Die wohl prominenteste Packstation in Baumschulenweg und die erste, seit ca. 2004.

Meist tut sie klaglos ihren Dienst. Auch wenn sie vor einigen Jahren in der Kapazität erweitert wurde, reicht ihre Kapazität für Baumschulenweg oft nicht aus; DHL hat mich, wenn sie voll war, schon in Berliner Ecken geschickt, die ich nie kennenlernen wollte.
Wie schon geschrieben, wenn die Sonne voll aufs Display knallt, ist die Bedienung schwierig. Ich würde auf sie trotzdem nicht verzichten wollen.",4,vor 2 Jahren,Mike Müller
ChIJyZ-cFs5PqEcR-mGl8teFQG0,DHL Packstation 107,3.6,52.46445199999999,13.486052,DHL Packstation,Sehr gut zu erreichen. Zentrale Lage. Hat auch in Stoßzeiten genug Platz im Bauch. Mit Post 24/7 Automat.,5,vor 7 Jahren,Stefan Böttcher
ChIJyZ-cFs5PqEcR-mGl8teFQG0,DHL Packstation 107,3.6,52.46445199999999,13.486052,DHL Packstation,Seit Monaten geht der Drucker zum Drucken vom Versandlabel nicht,2,vor 5 Monaten,Max M
ChIJyZ-cFs5PqEcR-mGl8teFQG0,DHL Packstation 107,3.6,52.46445199999999,13.486052,DHL Packstation,"Papier ist permanent alle wenn man eine Packetmarke ausdrucken möchte! Keine Fehlermeldung oder Info vorab vom Automaten sonder es kommt nichts ausgedruckt.
ein erneutes Ausdrucken ist an einen anderen Automaten dann unmöglich.
Callcenter Ist überfordert und will Auftrag komplett stornieren anstatt erneutes Ausdrucken zu ermöglichen .
("" Sonst können Sie ja mit mehreren Marken, mehrere Pakete an den Empfänger versenden"" ->so ein Quatsch!Wenn das gehen würde könnte ich ja von zu hause aus, auf den anderen Weg meine Strichkode/Paket-marke 1000 mal ausdrucken und an den einen Empfänger unzählige Pakete umsonst versenden)

Meine Empfehlung an DHL!
längere Wartezeiten in der Hotline und mehr Qualifizierte Mitarbeiter ,
oder gleich mehr und Qualifizierte Mitarbeiter.

Das ist echt peinlich wenn man dort auf Mitarbeiter trifft bei denen man nicht weis ob sie gestern für QVC und heute, dank Crashkurs für DHL arbeiten.",1,vor 7 Jahren,Kris
ChIJyZ-cFs5PqEcR-mGl8teFQG0,DHL Packstation 107,3.6,52.46445199999999,13.486052,DHL Packstation,"War heute leider defekt, konnte mein Paket nicht abholen. Wenn die Sonne auf das Display scheint, kann man nichts erkennen",3,vor 3 Jahren,Jürgen Schuldt-Ertel
ChIJa72k_yxPqEcRZeYPB-iEgGg,DHL Packstation 628,4.5,52.47049680000001,13.4795137,DHL Packstation,"Eine Packstation bewerten ist schon irgendwie komisch.
Farbe: Gelb
Ambiente: steht an ner kahlen Wand.
Service: Ja gut -erfüllt seinen Zweck.
Fazit: Ich werde wiederkommen, garantiert. 😄",5,vor 4 Jahren,Ronny R.
ChIJa72k_yxPqEcRZeYPB-iEgGg,DHL Packstation 628,4.5,52.47049680000001,13.4795137,DHL Packstation,"Tip top Service, für uns gutes Zimmer. ABER: das Frühstück stellt für mich Alles in den Schatten! Wer backt das?? Da habe ich nichts gefunden was so lala war! So was von lecker!! Die Fotos allein machen mir Appetit. Ich muss jetzt irgend was essen.......",5,vor 3 Jahren,Rolf Schlinkert
ChIJa72k_yxPqEcRZeYPB-iEgGg,DHL Packstation 628,4.5,52.47049680000001,13.4795137,DHL Packstation,Hab immer noch nicht geblickt wie diese Stationen funktionieren.,3,vor 4 Jahren,Lenni
ChIJa72k_yxPqEcRZeYPB-iEgGg,DHL Packstation 628,4.5,52.47049680000001,13.4795137,DHL Packstation,Übliche Packstation ...einwandfrei.,5,vor einem Jahr,MaSy. Sat
ChIJa72k_yxPqEcRZeYPB-iEgGg,DHL Packstation 628,4.5,52.47049680000001,13.4795137,DHL Packstation,Klappt prima 👍,5,vor 3 Jahren,Bernd Thimm
ChIJKQCLe1hPqEcR_fJaukbNu68,DHL Packstation 600,3.8,52.46476329999999,13.4968738,DHL Packstation,Lange Schlange. Im Regen 30 Min. gewartet. Der Zusteller hat mal wieder nur den Zettel eingeworfen.,2,vor 3 Jahren,Michael Dur
ChIJKQCLe1hPqEcR_fJaukbNu68,DHL Packstation 600,3.8,52.46476329999999,13.4968738,DHL Packstation,Sehr gut aufgeteilt,5,vor 3 Jahren,Rene Viete
ChIJKQCLe1hPqEcR_fJaukbNu68,DHL Packstation 600,3.8,52.46476329999999,13.4968738,DHL Packstation,,5,vor 3 Jahren,Peter P
ChIJKQCLe1hPqEcR_fJaukbNu68,DHL Packstation 600,3.8,52.46476329999999,13.4968738,DHL Packstation,,1,vor 3 Jahren,Mohamad Nour Eita
ChIJKQCLe1hPqEcR_fJaukbNu68,DHL Packstation 600,3.8,52.46476329999999,13.4968738,DHL Packstation,,5,vor 3 Jahren,Reşat DENIZ
ChIJ3_yQxdtPqEcR0ZEw4nzT8YI,DHL Packstation 145,4.5,52.4641585,13.4855967,DHL Packstation,"Die kleine [sic!] Schwester der Packstation 107.

Die Packstation 145 liegt der Packstation 107 genau gegenüber, auf dem Bürgersteig, der zu EDEKA führt. Dieser ist recht schmal und schnell kommt man mit Passanten ins Gehege, die eben zu EDEKA wollen, während man selbst mit den Tücken der Packstation kämpft.

Dennoch ist die 145 eine willkommene Kapazitätserweiterung der 107, vielleicht entschließt sich DHL ja noch, auch die 145 auf die Größe der 107 zu bringen. Baumschulenweg würde es begrüßen!",4,vor 2 Jahren,Mike Müller
ChIJ3_yQxdtPqEcR0ZEw4nzT8YI,DHL Packstation 145,4.5,52.4641585,13.4855967,DHL Packstation,,5,vor 3 Jahren,Michele Krause
ChIJk7PQqddPqEcRo6mtE38MMsE,Deutsche Post Filiale 401,4.2,52.4686988,13.4911384,DHL Packstation,"Ich bin super begeistert von der Filiale und froh, dass nahezu alle meine Pakete hier her gebracht werden. Das Team und der Chef sind super nett und sehr hilfsbereit, geben auch ungefragte Versandtipps, sind immer professionell - auch in Hoch-Zeiten wie Weihnachten. Bei der Menge an Sendungen, die man vor Ort sieht, muss alles super organisiert sein, so reibungslos wie alles abläuft.",5,vor einem Monat,Melanie Kosian
ChIJk7PQqddPqEcRo6mtE38MMsE,Deutsche Post Filiale 401,4.2,52.4686988,13.4911384,DHL Packstation,"Ich liebe die ""neue"" Besetzung der Filiale. Wirklich immer freundlich. Hab sie noch nie pampig oder so erlebt. Das Team ist jung, fix, effizient, strukturiert,... Geben auch mal einen Tipp zu einer passenderen Versand/Frankierungsoption...
Man könnte sagen, es macht fast mal Spaß Pakete abzuholen/wegzubringen ;-)",5,vor 2 Monaten,Manja
ChIJk7PQqddPqEcRo6mtE38MMsE,Deutsche Post Filiale 401,4.2,52.4686988,13.4911384,DHL Packstation,"Der Laden ist super! Die Mitarbeiter sind Mega cool und entspannt, lassen sich nicht Stressen selbst in der Weihnachtszeit wo die Pakete zu viele waren. Super fix und schnell, bestelle immer meine Pakete dahin und es klappt super.
Inkl. Super Musik!
hoffentlich bleiben die solange da wie es geht. :)
Freundliche Grüße Stammkunde.",5,vor 3 Monaten,Cansu
ChIJk7PQqddPqEcRo6mtE38MMsE,Deutsche Post Filiale 401,4.2,52.4686988,13.4911384,DHL Packstation,"Irrtümlich hat man mir zu hohes Porto abeknöpft: menschlich. Aber nicht akzeptabel, dass keine Aussprache/Korrektur seitens junger arroganter Frau möglich ist. Nun kämpfe ich mit Moloch DHL um meine Rechte. Sehr ärgerlich",1,vor einem Monat,Andrej “Traumsegler”
ChIJk7PQqddPqEcRo6mtE38MMsE,Deutsche Post Filiale 401,4.2,52.4686988,13.4911384,DHL Packstation,"Toller Shop - die Mitarbeiter:innen sind immer freundlich! Lassen sich von nichts stressen - selbst in der Weihnachtszeit. Sind auch dabei, wenn man nur ein Abholcode hat, aber mehrere Paket bei ihnen sind. Nur zu empfehlen. Die beste Option",5,vor 2 Monaten,Lola Haase
ChIJ3Qq5CGtPqEcRAHNqpIAQle0,DHL Packstation 443,2.9,52.46488979999999,13.475615,DHL Packstation,"Diese Packstation wird extrem schlecht und unorganisiert gewartet. Es ist das 4. mal in diesem Jahr das Pakete hier verschwinden. Bei Starkregen(wirkliches Unwetter!) läuft das Wasser manchmal in die Elektronik von der darüber liegenden Brücke. Diese spinnt dann und zeigt an das Pakete nicht mehr Vorhanden sind, entnommen wurden etc…
Bei DHL Päckchen (also ohne Sendungsverfolgung und Versicherung) haben sich die DHL Boten mehr als einmal bei mir bedient. Lässt sich ja hier eh nichts nachweisen und wozu überhaupt das Paket einlegen oder zum nächsten Hub nehmen wenn man es auch mit nach Hause nehmen kann.",1,vor 3 Jahren,Christian
ChIJ3Qq5CGtPqEcRAHNqpIAQle0,DHL Packstation 443,2.9,52.46488979999999,13.475615,DHL Packstation,"Man bekommt Pakete von anderen und muss es dann mühselig an eine DHL filiale bringen.
Das gleiche passiert auch mit meinen paketen DHL ist der Letzte dreck seit paar monaten Nie mehr DHL",1,vor 6 Jahren,Der Türke
ChIJ3Qq5CGtPqEcRAHNqpIAQle0,DHL Packstation 443,2.9,52.46488979999999,13.475615,DHL Packstation,"Extra große Paketbox. Parkplatz genau davor.
Noch ist sie ganz :)",5,vor 6 Jahren,Andreas Peters
ChIJ3Qq5CGtPqEcRAHNqpIAQle0,DHL Packstation 443,2.9,52.46488979999999,13.475615,DHL Packstation,,5,vor 2 Monaten,Yousef Surour
ChIJ3Qq5CGtPqEcRAHNqpIAQle0,DHL Packstation 443,2.9,52.46488979999999,13.475615,DHL Packstation,,5,vor 3 Jahren,Andreas Pallat
ChIJTTjccmRPqEcRwEAh599F7WA,DHL Packstation 538,5,52.469577,13.5033561,DHL Packstation,,5,vor 3 Wochen,Sylvana Pockrandt
ChIJGXBJnhZPqEcRwocHOyUw6pk,DHL Packstation 563,4.5,52.477801,13.4796991,DHL Packstation,,5,vor 2 Wochen,Christian Kuester
ChIJGXBJnhZPqEcRwocHOyUw6pk,DHL Packstation 563,4.5,52.477801,13.4796991,DHL Packstation,,4,vor 2 Monaten,Patrick
ChIJe874KExJqEcRSS9dS_578VA,DHL Packstation 505,4.3,52.4684659,13.5130956,DHL Packstation,"Gut gelegen und sehr große Packstation. Lohnt sich vor allem, wenn man größere Dinge bestellt und Gefahr läuft, dass bei einer kleinen Packstation schon die großen Fächer belegt sind.",4,vor einem Jahr,Kilian
ChIJe874KExJqEcRSS9dS_578VA,DHL Packstation 505,4.3,52.4684659,13.5130956,DHL Packstation,"Naja finde nicht so toll, damals war es noch Büsche und so und jetzt. DHL",2,vor 7 Jahren,Basti Kennstenicht
ChIJe874KExJqEcRSS9dS_578VA,DHL Packstation 505,4.3,52.4684659,13.5130956,DHL Packstation,Sehr gut gelegen.,5,vor einem Jahr,Thomas Eichler
ChIJe874KExJqEcRSS9dS_578VA,DHL Packstation 505,4.3,52.4684659,13.5130956,DHL Packstation,Sehr zufrieden.,3,vor 3 Jahren,Svetlana Hudson-parker
ChIJe874KExJqEcRSS9dS_578VA,DHL Packstation 505,4.3,52.4684659,13.5130956,DHL Packstation,Bin zufrieden!,5,vor 7 Jahren,M G.
ChIJtb9w9DBJqEcRJGGuq-BP940,DHL Packstation 113,3.2,52.46818589999999,13.5131634,DHL Packstation,"Packstation befindet sich nicht wie angegeben auf Höhe von Rewe, sondern direkt neben der ersten 505, die schon länger bei Aldi ist. Nach einigen Verbindungsproblemen mit den Bluetooth, musste die Verbindung 2x trennen, hatte es dann endlich über die App geklappt und das Fach hat sich geöffnet.",3,vor 2 Jahren,Janine Ziemeck
ChIJtb9w9DBJqEcRJGGuq-BP940,DHL Packstation 113,3.2,52.46818589999999,13.5131634,DHL Packstation,"Befindet sich direkt neben einer weiteren Packstation. Sie befindet sich NICHT im Rewe, wie hier noch angegeben. Der neue Standort wurde zur Korrektur eingereicht. Man findet hier immer Platz für seine Pakete, da zwei große Stationen.",3,vor einem Jahr,Kilian
ChIJtb9w9DBJqEcRJGGuq-BP940,DHL Packstation 113,3.2,52.46818589999999,13.5131634,DHL Packstation,Zu weit vom Wohnort und nicht vereinbart,2,vor einem Monat,Karsten Albrecht
ChIJtb9w9DBJqEcRJGGuq-BP940,DHL Packstation 113,3.2,52.46818589999999,13.5131634,DHL Packstation,"Das Modell 113 könnte man leicht mit dem Modell 505 verwechseln, da sie nebeneinander stehen. Das Modell 113 hat nur eine Bluetooth-Verbindung, während das Modell 505 ein Display besitzt, ohne dass dies vermerkt ist. Als ich das der russischen Mitarbeiterin im DHL-Kundenservice erklären wollte, schrie sie mich an. Eine furchtbare Erfahrung.",1,vor 2 Jahren,Dmytro Kotsur
ChIJtb9w9DBJqEcRJGGuq-BP940,DHL Packstation 113,3.2,52.46818589999999,13.5131634,DHL Packstation,,5,vor 4 Monaten,Sascha Markes
ChIJLT9lTdhJqEcRB4fuMs0GHaU,DHL Packstation 419,3.5,52.4589903,13.5054707,DHL Packstation,"Diesmal funktionierte wenigstens der Scanner nach dem siebten Anlauf. Samstag Abend.... Fach wurde gefunden zum Einlegen.
Leider aber bis heute, Montag 16 Uhr  nicht geleert und das Paket liegt in der Hitze. Wenn ich das gewusst hätte, dann lieber dem Zusteller mitgeben von DHL, der kommt ja wenigstens montags, wenn schon nocht samstags. Oft schon erlebt, dass meine Pakete dort nicht reingehen, auch ncht in die größten Boxen. Ist bestimmt alles gut, aber mit manchen Dingen echt am Bedarf vorbei. Ich vermeide, sofern ich kann, die Benutzung.",2,vor einem Jahr,Matze B.
ChIJLT9lTdhJqEcRB4fuMs0GHaU,DHL Packstation 419,3.5,52.4589903,13.5054707,DHL Packstation,"zum Versenden leider schlecht ... Paketmarke ausdrucken war nicht möglich, hat sich so angehört als wäre Etikett Rolle leer.
Hinweis für den Notfall der nette Herr bei der Aral hilft weiter.",2,vor 2 Jahren,Christian Burke
ChIJLT9lTdhJqEcRB4fuMs0GHaU,DHL Packstation 419,3.5,52.4589903,13.5054707,DHL Packstation,"Die Packstation ist seit Monaten nur unter Umständen nutzbar, da der Bildschirm kaum auf Eingaben reagiert. Kein Vergnügen, wenn dieser auch noch verschmutzt ist und man kräftig mit den Fingern auf dieser Keimschleuder herumdrücken muss.",1,vor 5 Jahren,Herr T.
ChIJLT9lTdhJqEcRB4fuMs0GHaU,DHL Packstation 419,3.5,52.4589903,13.5054707,DHL Packstation,"Gut zum empfangen, aber schlecht zum versenden. Der Etikettendrucker ist häufig leer.",3,vor 10 Monaten,Kilian
ChIJLT9lTdhJqEcRB4fuMs0GHaU,DHL Packstation 419,3.5,52.4589903,13.5054707,DHL Packstation,Da keine Wohnhäuser in der unmittelbaren Nähe ist die Station offenbar nicht so stark ausgelastet.,5,vor 5 Jahren,Olaf Kusche
ChIJh47z3UlPqEcRpSmBCH-ov5Y,DHL Packstation 248,5,52.4733811,13.4658127,DHL Packstation,Jetzt funktioniert,5,vor 3 Wochen,André Gärtner
ChIJh47z3UlPqEcRpSmBCH-ov5Y,DHL Packstation 248,5,52.4733811,13.4658127,DHL Packstation,,5,vor einem Jahr,Coco Clean service
ChIJ64nkX2pPqEcRhT31IOdcHL4,DHL Packstation 546,3.6,52.4844135,13.4617973,DHL Packstation,"Was ein Systemschwachsystem. Man bekommt nach einem komplett digitalen Prozess eine Benachrichtigung, dass angeblich nicht zugestellt werden konnte und das Paket in der Packstation ist. Man kann es aber erst abholen, wenn man eine analoge Postkarte mit einem Strichcode zugestellt bekommen hat!
🙄🥴
Was ein systemischer Schwachsinn! 🤬",1,vor 6 Monaten,Hagen Dittmann
ChIJ64nkX2pPqEcRhT31IOdcHL4,DHL Packstation 546,3.6,52.4844135,13.4617973,DHL Packstation,"Ich mag diese Packstationen überhaupt nicht. Ich komme damit überhaupt nicht klar. Es dauert ewig bis man es installiert hat und dann steht man vor dem gelben Monster und man muss feststellen, dass es immer noch nicht funktioniert. 🙈",2,vor 5 Monaten,Marina Linder
ChIJ64nkX2pPqEcRhT31IOdcHL4,DHL Packstation 546,3.6,52.4844135,13.4617973,DHL Packstation,Top DHL Service....empfangen sowie versenden an diesem Terminal kein Problem. Nur der Bluetooth Zugang ohne Benachrichtigungskarte macht Schwierigkeiten,5,vor 4 Monaten,Michael Hrdlitschka
ChIJ64nkX2pPqEcRhT31IOdcHL4,DHL Packstation 546,3.6,52.4844135,13.4617973,DHL Packstation,"Nein, DHL braucht 5 Tage um mir eine Zustellbenachrichtung zu schicken, also musste meine wärmeempfindliche Sendung 4 Tage in dieser Station verweilen, nicht gut",1,vor 9 Monaten,Aus Berlin
